month,year,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
6,2009,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,1999,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2000,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2001,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2002,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2003,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2004,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2005,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2006,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2007,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2008,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
7,2009,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,1999,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2000,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2001,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2002,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2003,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2004,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2005,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2006,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2007,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2008,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
8,2009,0.01155001155001155,0.034650034650034654,0.05775005775005776,0.08085008085008086,0.10395010395010396,0.12705012705012705,0.15015015015015015,0.17325017325017328,0.19635019635019635,0.21945021945021947,0.24255024255024255,0.26565026565026567,0.28875028875028874,0.31185031185031187,0.334950334950335,0.35805035805035806,0.3811503811503812,0.40425040425040426,0.4273504273504274,0.4504504504504505,0.4735504735504736,0.49665049665049665,0.5197505197505198,0.5428505428505429,0.565950565950566,0.589050589050589,0.6121506121506122,0.6352506352506353,0.6583506583506584,0.6814506814506816,0.7045507045507046,0.7276507276507277,0.7507507507507508,0.7738507738507739,0.796950796950797,0.8200508200508201,0.8431508431508432,0.8662508662508663,0.8893508893508895
